2024-07-26 11:18:58|1|211233660|15|Not defined|undefined|0|false|8.5778|53.5366|36.6|228|57|0|Not available|false|82027
2024-07-26 11:19:00|5|211599340|0|DC4779|NORDENHAM|60|Passenger - all ships of this type|30|30|7|7|0|01-05T00:00Z|undefined|1|5|0|0|2.5|BREMERHAVEN-NORDENAM|0
2024-07-26 11:19:00|3|211399710|0|Under way using engine|fastright|5|true|8.5753|53.5353|69|94|0|0|Not available|false|4144
2024-07-26 11:19:00|1|211599340|0|Under way using engine|nan|0|true|8.5804|53.5364|284|511|1|0|Not available|true|65560
2024-07-26 11:19:03|3|211399710|0|Under way using engine|fastright|4.9|true|8.5754|53.5353|74.2|97|3|0|Not available|false|30323
2024-07-26 11:19:08|1|211540110|0|Under way using engine|undefined|0|false|8.5775|53.5365|233|233|9|0|Not available|false|2241
2024-07-26 11:19:08|1|211537690|0|Under way using engine|undefined|0|false|8.578|53.5367|240.7|229|9|0|Not available|false|49253
2024-07-26 11:19:10|1|211116250|0|Under way using engine|nan|0.1|false|8.5769|53.5302|200|511|9|1|No special maneuver|false|98681
2024-07-26 11:19:10|1|211233660|15|Not defined|undefined|0|false|8.5779|53.5366|36.6|228|9|0|Not available|false|33148
2024-07-26 11:19:10|3|211399710|0|Under way using engine|fastright|4.9|true|8.5757|53.5353|84.9|106|10|0|Not available|false|3920
2024-07-26 11:19:11|1|211599340|0|Under way using engine|nan|0|true|8.5804|53.5364|282|511|12|0|Not available|true|82069
2024-07-26 11:19:11|3|209275000|1|At anchor|undefined|0|true|8.5524|53.5183|278.7|223|11|0|Not available|false|84938
2024-07-26 11:19:14|1|211399710|0|Under way using engine|fastright|4.8|true|8.5758|53.5353|89.1|109|14|0|Not available|false|33305
2024-07-26 11:19:20|3|211399710|0|Under way using engine|fastright|4.2|true|8.576|53.5353|98|112|20|0|Not available|false|4128
2024-07-26 11:19:20|1|211233660|15|Not defined|undefined|0|false|8.5778|53.5366|36.6|228|19|0|Not available|false|66305
2024-07-26 11:19:21|1|211599340|0|Under way using engine|nan|0|true|8.5804|53.5364|281.3|511|21|0|Not available|true|21068
2024-07-26 11:19:23|1|211595610|0|Under way using engine|nan|0|false|8.5804|53.5366|296.2|511|24|0|Not available|true|33660
